21.740	-4.043	2
22.240	-4.043	2
22.740	-4.043	2
23.240	-4.043	2
20.990	-3.610	2
21.490	-3.610	2
21.990	-3.610	2
22.490	-3.610	2
22.990	-3.610	2
23.490	-3.610	2
23.990	-3.610	2
24.990	-3.610	2
25.490	-3.610	2
25.990	-3.610	2
26.490	-3.610	2
26.990	-3.610	2
20.240	-3.177	2
20.740	-3.177	2
21.240	-3.177	2
21.740	-3.177	2
22.240	-3.177	2
22.740	-3.177	2
23.240	-3.177	2
23.740	-3.177	2
24.240	-3.177	2
24.740	-3.177	2
25.240	-3.177	2
25.740	-3.177	2
26.240	-3.177	2
26.740	-3.177	2
27.240	-3.177	2
19.990	-2.744	2
20.490	-2.744	2
20.990	-2.744	2
21.490	-2.744	2
21.990	-2.744	2
22.490	-2.744	2
22.990	-2.744	2
23.490	-2.744	2
23.990	-2.744	2
24.490	-2.744	2
24.990	-2.744	2
25.490	-2.744	2
25.990	-2.744	2
26.490	-2.744	2
26.990	-2.744	2
27.490	-2.744	2
19.740	-2.311	2
20.240	-2.311	2
20.740	-2.311	2
21.240	-2.311	2
21.740	-2.311	2
22.240	-2.311	2
22.740	-2.311	2
23.240	-2.311	2
23.740	-2.311	2
24.240	-2.311	2
24.740	-2.311	2
25.240	-2.311	2
25.740	-2.311	2
26.240	-2.311	2
26.740	-2.311	2
27.240	-2.311	2
27.740	-2.311	2
19.490	-1.878	2
19.990	-1.878	2
20.490	-1.878	2
20.990	-1.878	2
21.490	-1.878	2
21.990	-1.878	2
22.490	-1.878	2
22.990	-1.878	2
23.490	-1.878	2
23.990	-1.878	2
24.490	-1.878	2
24.990	-1.878	2
25.490	-1.878	2
25.990	-1.878	2
26.490	-1.878	2
26.990	-1.878	2
27.490	-1.878	2
27.990	-1.878	2
19.740	-1.445	2
20.240	-1.445	2
20.740	-1.445	2
21.240	-1.445	2
21.740	-1.445	2
22.240	-1.445	2
22.740	-1.445	2
23.240	-1.445	2
23.740	-1.445	2
24.240	-1.445	2
24.740	-1.445	2
25.240	-1.445	2
25.740	-1.445	2
26.240	-1.445	2
26.740	-1.445	2
27.240	-1.445	2
27.740	-1.445	2
19.490	-1.012	2
19.990	-1.012	2
20.490	-1.012	2
20.990	-1.012	2
21.490	-1.012	2
21.990	-1.012	2
22.490	-1.012	2
22.990	-1.012	2
23.490	-1.012	2
23.990	-1.012	2
24.490	-1.012	2
24.990	-1.012	2
25.490	-1.012	2
25.990	-1.012	2
26.490	-1.012	2
26.990	-1.012	2
27.490	-1.012	2
19.740	-0.579	2
20.240	-0.579	2
20.740	-0.579	2
21.240	-0.579	2
21.740	-0.579	2
22.240	-0.579	2
22.740	-0.579	2
23.240	-0.579	2
23.740	-0.579	2
24.240	-0.579	2
24.740	-0.579	2
25.240	-0.579	2
25.740	-0.579	2
26.240	-0.579	2
26.740	-0.579	2
27.240	-0.579	2
19.490	-0.146	2
19.990	-0.146	2
20.490	-0.146	2
20.990	-0.146	2
21.490	-0.146	2
21.990	-0.146	2
22.490	-0.146	2
22.990	-0.146	2
23.490	-0.146	2
23.990	-0.146	2
24.490	-0.146	2
